external_urls,href,id,name,type,uri
"{""spotify"": ""https://open.spotify.com/artist/2kGmQ05bKIjqBTeAcVopQT""}",https://api.spotify.com/v1/artists/2kGmQ05bKIjqBTeAcVopQT,2kGmQ05bKIjqBTeAcVopQT,BRXWS,artist,spotify:artist:2kGmQ05bKIjqBTeAcVopQT
"{""spotify"": ""https://open.spotify.com/artist/2v78MTOEBDrGwmtY7Iw043""}",https://api.spotify.com/v1/artists/2v78MTOEBDrGwmtY7Iw043,2v78MTOEBDrGwmtY7Iw043,Don Raimundo,artist,spotify:artist:2v78MTOEBDrGwmtY7Iw043
"{""spotify"": ""https://open.spotify.com/artist/3BKCPqSxVFhY3xU6BgzVfb""}",https://api.spotify.com/v1/artists/3BKCPqSxVFhY3xU6BgzVfb,3BKCPqSxVFhY3xU6BgzVfb,Mike Benza,artist,spotify:artist:3BKCPqSxVFhY3xU6BgzVfb
"{""spotify"": ""https://open.spotify.com/artist/3IXpVTrqj04ycraEUZGaLd""}",https://api.spotify.com/v1/artists/3IXpVTrqj04ycraEUZGaLd,3IXpVTrqj04ycraEUZGaLd,Ojo Digital,artist,spotify:artist:3IXpVTrqj04ycraEUZGaLd
"{""spotify"": ""https://open.spotify.com/artist/3XrwWivF42Xahs2QhZhGOy""}",https://api.spotify.com/v1/artists/3XrwWivF42Xahs2QhZhGOy,3XrwWivF42Xahs2QhZhGOy,Fallen_Kid,artist,spotify:artist:3XrwWivF42Xahs2QhZhGOy
"{""spotify"": ""https://open.spotify.com/artist/4Dmf6adZfHnHZ1pL4bJDP7""}",https://api.spotify.com/v1/artists/4Dmf6adZfHnHZ1pL4bJDP7,4Dmf6adZfHnHZ1pL4bJDP7,Lofi Blue Note,artist,spotify:artist:4Dmf6adZfHnHZ1pL4bJDP7
"{""spotify"": ""https://open.spotify.com/artist/4dgg2FsnowLvnzFaXVqhNX""}",https://api.spotify.com/v1/artists/4dgg2FsnowLvnzFaXVqhNX,4dgg2FsnowLvnzFaXVqhNX,Los Insólitos,artist,spotify:artist:4dgg2FsnowLvnzFaXVqhNX
"{""spotify"": ""https://open.spotify.com/artist/5YsmimAcnNQf9DgqKdqzw3""}",https://api.spotify.com/v1/artists/5YsmimAcnNQf9DgqKdqzw3,5YsmimAcnNQf9DgqKdqzw3,Doctor Chori,artist,spotify:artist:5YsmimAcnNQf9DgqKdqzw3
"{""spotify"": ""https://open.spotify.com/artist/5kM0MBsDCTwWZMO3nYYMkn""}",https://api.spotify.com/v1/artists/5kM0MBsDCTwWZMO3nYYMkn,5kM0MBsDCTwWZMO3nYYMkn,RNDN,artist,spotify:artist:5kM0MBsDCTwWZMO3nYYMkn
"{""spotify"": ""https://open.spotify.com/artist/6EE1OjZRlv4jJJ1bUUvp5h""}",https://api.spotify.com/v1/artists/6EE1OjZRlv4jJJ1bUUvp5h,6EE1OjZRlv4jJJ1bUUvp5h,Chill&Go,artist,spotify:artist:6EE1OjZRlv4jJJ1bUUvp5h
"{""spotify"": ""https://open.spotify.com/artist/6HA81pnwUy8Hh3XueOsig8""}",https://api.spotify.com/v1/artists/6HA81pnwUy8Hh3XueOsig8,6HA81pnwUy8Hh3XueOsig8,Mylo B,artist,spotify:artist:6HA81pnwUy8Hh3XueOsig8
"{""spotify"": ""https://open.spotify.com/artist/6IXZ3WtJcdgiRcAr04koEP""}",https://api.spotify.com/v1/artists/6IXZ3WtJcdgiRcAr04koEP,6IXZ3WtJcdgiRcAr04koEP,Rozhes,artist,spotify:artist:6IXZ3WtJcdgiRcAr04koEP
"{""spotify"": ""https://open.spotify.com/artist/6P1mgZSQeztdWbWpJYy718""}",https://api.spotify.com/v1/artists/6P1mgZSQeztdWbWpJYy718,6P1mgZSQeztdWbWpJYy718,Solo San,artist,spotify:artist:6P1mgZSQeztdWbWpJYy718
"{""spotify"": ""https://open.spotify.com/artist/3Me35AWHCGqW4sZ7bWWJt1""}",https://api.spotify.com/v1/artists/3Me35AWHCGqW4sZ7bWWJt1,3Me35AWHCGqW4sZ7bWWJt1,Xavi,artist,spotify:artist:3Me35AWHCGqW4sZ7bWWJt1
"{""spotify"": ""https://open.spotify.com/artist/6XTGKOV9jceQ6f67lnhpbF""}",https://api.spotify.com/v1/artists/6XTGKOV9jceQ6f67lnhpbF,6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,artist,spotify:artist:6XTGKOV9jceQ6f67lnhpbF
"{""spotify"": ""https://open.spotify.com/artist/0ys2OFYzWYB5hRDLCsBqxt""}",https://api.spotify.com/v1/artists/0ys2OFYzWYB5hRDLCsBqxt,0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,artist,spotify:artist:0ys2OFYzWYB5hRDLCsBqxt
"{""spotify"": ""https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau""}",https://api.spotify.com/v1/artists/1r4hJ1h58CWwUQe3MxPuau,1r4hJ1h58CWwUQe3MxPuau,Maluma,artist,spotify:artist:1r4hJ1h58CWwUQe3MxPuau
"{""spotify"": ""https://open.spotify.com/artist/2rmkQLzj0k4nZdQehOUByO""}",https://api.spotify.com/v1/artists/2rmkQLzj0k4nZdQehOUByO,2rmkQLzj0k4nZdQehOUByO,Chino Pacas,artist,spotify:artist:2rmkQLzj0k4nZdQehOUByO
"{""spotify"": ""https://open.spotify.com/artist/69UypehHabb68utzfjAVlV""}",https://api.spotify.com/v1/artists/69UypehHabb68utzfjAVlV,69UypehHabb68utzfjAVlV,Kany García,artist,spotify:artist:69UypehHabb68utzfjAVlV
"{""spotify"": ""https://open.spotify.com/artist/6dLuQ5qXxIuWc5urxfIiZR""}",https://api.spotify.com/v1/artists/6dLuQ5qXxIuWc5urxfIiZR,6dLuQ5qXxIuWc5urxfIiZR,Calle 24,artist,spotify:artist:6dLuQ5qXxIuWc5urxfIiZR
"{""spotify"": ""https://open.spotify.com/artist/0TF2NxkJZPQoX1H53rEFM1""}",https://api.spotify.com/v1/artists/0TF2NxkJZPQoX1H53rEFM1,0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,artist,spotify:artist:0TF2NxkJZPQoX1H53rEFM1
"{""spotify"": ""https://open.spotify.com/artist/1EtE0iSY6iFlN9L9c53ETy""}",https://api.spotify.com/v1/artists/1EtE0iSY6iFlN9L9c53ETy,1EtE0iSY6iFlN9L9c53ETy,Michel Legrand,artist,spotify:artist:1EtE0iSY6iFlN9L9c53ETy
"{""spotify"": ""https://open.spotify.com/artist/1ThoqLcyIYvZn7iWbj8fsj""}",https://api.spotify.com/v1/artists/1ThoqLcyIYvZn7iWbj8fsj,1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,artist,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj
"{""spotify"": ""https://open.spotify.com/artist/1bgyxtWjZwA5PQlDsvs9b8""}",https://api.spotify.com/v1/artists/1bgyxtWjZwA5PQlDsvs9b8,1bgyxtWjZwA5PQlDsvs9b8,Sarah Vaughan,artist,spotify:artist:1bgyxtWjZwA5PQlDsvs9b8
"{""spotify"": ""https://open.spotify.com/artist/1eYhYunlNJlDoQhtYBvPsi""}",https://api.spotify.com/v1/artists/1eYhYunlNJlDoQhtYBvPsi,1eYhYunlNJlDoQhtYBvPsi,Ray Charles,artist,spotify:artist:1eYhYunlNJlDoQhtYBvPsi
"{""spotify"": ""https://open.spotify.com/artist/1twC2fwPG5FkvYcMpVBQRz""}",https://api.spotify.com/v1/artists/1twC2fwPG5FkvYcMpVBQRz,1twC2fwPG5FkvYcMpVBQRz,Randy Crawford,artist,spotify:artist:1twC2fwPG5FkvYcMpVBQRz
"{""spotify"": ""https://open.spotify.com/artist/23i8EixXKG0EWGRCfHlUGN""}",https://api.spotify.com/v1/artists/23i8EixXKG0EWGRCfHlUGN,23i8EixXKG0EWGRCfHlUGN,Milt Jackson,artist,spotify:artist:23i8EixXKG0EWGRCfHlUGN
"{""spotify"": ""https://open.spotify.com/artist/2E3nXyfocf7qfHAIFNbBuj""}",https://api.spotify.com/v1/artists/2E3nXyfocf7qfHAIFNbBuj,2E3nXyfocf7qfHAIFNbBuj,Carmen McRae,artist,spotify:artist:2E3nXyfocf7qfHAIFNbBuj
"{""spotify"": ""https://open.spotify.com/artist/2XThtYxaIaPS5o9soX7kAu""}",https://api.spotify.com/v1/artists/2XThtYxaIaPS5o9soX7kAu,2XThtYxaIaPS5o9soX7kAu,Gloria Lynne,artist,spotify:artist:2XThtYxaIaPS5o9soX7kAu
"{""spotify"": ""https://open.spotify.com/artist/32LHRiof0sa4taYew9i3Fa""}",https://api.spotify.com/v1/artists/32LHRiof0sa4taYew9i3Fa,32LHRiof0sa4taYew9i3Fa,Dinah Washington,artist,spotify:artist:32LHRiof0sa4taYew9i3Fa
"{""spotify"": ""https://open.spotify.com/artist/3MdG05syQeRYPPcClLaUGl""}",https://api.spotify.com/v1/artists/3MdG05syQeRYPPcClLaUGl,3MdG05syQeRYPPcClLaUGl,Diana Ross,artist,spotify:artist:3MdG05syQeRYPPcClLaUGl
"{""spotify"": ""https://open.spotify.com/artist/5jNGQ7VOU87x5402JjhTtd""}",https://api.spotify.com/v1/artists/5jNGQ7VOU87x5402JjhTtd,5jNGQ7VOU87x5402JjhTtd,Deniece Williams,artist,spotify:artist:5jNGQ7VOU87x5402JjhTtd
"{""spotify"": ""https://open.spotify.com/artist/67qkOWjQBU9knvlHxl61DA""}",https://api.spotify.com/v1/artists/67qkOWjQBU9knvlHxl61DA,67qkOWjQBU9knvlHxl61DA,Blinky Williams,artist,spotify:artist:67qkOWjQBU9knvlHxl61DA
"{""spotify"": ""https://open.spotify.com/artist/7G1GBhoKtEPnP86X2PvEYO""}",https://api.spotify.com/v1/artists/7G1GBhoKtEPnP86X2PvEYO,7G1GBhoKtEPnP86X2PvEYO,Nina Simone,artist,spotify:artist:7G1GBhoKtEPnP86X2PvEYO
"{""spotify"": ""https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi""}",https://api.spotify.com/v1/artists/7guDJrEfX3qb6FEbdPA5qi,7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,artist,spotify:artist:7guDJrEfX3qb6FEbdPA5qi
"{""spotify"": ""https://open.spotify.com/artist/0ty0xha1dbprYIUAQufkFn""}",https://api.spotify.com/v1/artists/0ty0xha1dbprYIUAQufkFn,0ty0xha1dbprYIUAQufkFn,Patti LaBelle,artist,spotify:artist:0ty0xha1dbprYIUAQufkFn
"{""spotify"": ""https://open.spotify.com/artist/1YzCsTRb22dQkh9lghPIrp""}",https://api.spotify.com/v1/artists/1YzCsTRb22dQkh9lghPIrp,1YzCsTRb22dQkh9lghPIrp,Billie Holiday,artist,spotify:artist:1YzCsTRb22dQkh9lghPIrp
"{""spotify"": ""https://open.spotify.com/artist/2JSjCHK79gdaiPWdKiNUNp""}",https://api.spotify.com/v1/artists/2JSjCHK79gdaiPWdKiNUNp,2JSjCHK79gdaiPWdKiNUNp,Dionne Warwick,artist,spotify:artist:2JSjCHK79gdaiPWdKiNUNp
"{""spotify"": ""https://open.spotify.com/artist/3DznKagEU8yMQZR9z33Da5""}",https://api.spotify.com/v1/artists/3DznKagEU8yMQZR9z33Da5,3DznKagEU8yMQZR9z33Da5,LaBelle,artist,spotify:artist:3DznKagEU8yMQZR9z33Da5
"{""spotify"": ""https://open.spotify.com/artist/5g1lWbZIQ0LCWbKmRJDSSn""}",https://api.spotify.com/v1/artists/5g1lWbZIQ0LCWbKmRJDSSn,5g1lWbZIQ0LCWbKmRJDSSn,James Cleveland,artist,spotify:artist:5g1lWbZIQ0LCWbKmRJDSSn
"{""spotify"": ""https://open.spotify.com/artist/6cBr5hKnVKahZ7S8AcJQTo""}",https://api.spotify.com/v1/artists/6cBr5hKnVKahZ7S8AcJQTo,6cBr5hKnVKahZ7S8AcJQTo,Sara Jordan Powell,artist,spotify:artist:6cBr5hKnVKahZ7S8AcJQTo
"{""spotify"": ""https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok""}",https://api.spotify.com/v1/artists/7nwUJBm0HE4ZxD3f5cy5ok,7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,artist,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok
"{""spotify"": ""https://open.spotify.com/artist/14ep6TM2JzapH5nk7vaora""}",https://api.spotify.com/v1/artists/14ep6TM2JzapH5nk7vaora,14ep6TM2JzapH5nk7vaora,Akira The Don,artist,spotify:artist:14ep6TM2JzapH5nk7vaora
"{""spotify"": ""https://open.spotify.com/artist/3c49ZOqgPzYj18ZW9MQhbb""}",https://api.spotify.com/v1/artists/3c49ZOqgPzYj18ZW9MQhbb,3c49ZOqgPzYj18ZW9MQhbb,Daniel Ordóñez,artist,spotify:artist:3c49ZOqgPzYj18ZW9MQhbb
"{""spotify"": ""https://open.spotify.com/artist/3IWq2rVkwWTMEWbGe6ZQRg""}",https://api.spotify.com/v1/artists/3IWq2rVkwWTMEWbGe6ZQRg,3IWq2rVkwWTMEWbGe6ZQRg,Grethel Ross,artist,spotify:artist:3IWq2rVkwWTMEWbGe6ZQRg
"{""spotify"": ""https://open.spotify.com/artist/5D2ui1KD49TfyCDb35zf5V""}",https://api.spotify.com/v1/artists/5D2ui1KD49TfyCDb35zf5V,5D2ui1KD49TfyCDb35zf5V,Ahmed Saad,artist,spotify:artist:5D2ui1KD49TfyCDb35zf5V
"{""spotify"": ""https://open.spotify.com/artist/2PQW0MnXmZd19XKZQyoPgu""}",https://api.spotify.com/v1/artists/2PQW0MnXmZd19XKZQyoPgu,2PQW0MnXmZd19XKZQyoPgu,Jay de la Cueva,artist,spotify:artist:2PQW0MnXmZd19XKZQyoPgu
"{""spotify"": ""https://open.spotify.com/artist/18u6URN38HiDhEhYqfUmiz""}",https://api.spotify.com/v1/artists/18u6URN38HiDhEhYqfUmiz,18u6URN38HiDhEhYqfUmiz,Bear Busby,artist,spotify:artist:18u6URN38HiDhEhYqfUmiz
"{""spotify"": ""https://open.spotify.com/artist/1vzVsiVbWQoAchoMxVpCdu""}",https://api.spotify.com/v1/artists/1vzVsiVbWQoAchoMxVpCdu,1vzVsiVbWQoAchoMxVpCdu,Soui Uno,artist,spotify:artist:1vzVsiVbWQoAchoMxVpCdu
"{""spotify"": ""https://open.spotify.com/artist/5M93gtdh8dIv85CDYnuP90""}",https://api.spotify.com/v1/artists/5M93gtdh8dIv85CDYnuP90,5M93gtdh8dIv85CDYnuP90,Catana,artist,spotify:artist:5M93gtdh8dIv85CDYnuP90
"{""spotify"": ""https://open.spotify.com/artist/7iDtJkNeuBUsUU03UMzZzE""}",https://api.spotify.com/v1/artists/7iDtJkNeuBUsUU03UMzZzE,7iDtJkNeuBUsUU03UMzZzE,Ese Té,artist,spotify:artist:7iDtJkNeuBUsUU03UMzZzE
"{""spotify"": ""https://open.spotify.com/artist/3tnECtf0aO6jeCJOXHKMg4""}",https://api.spotify.com/v1/artists/3tnECtf0aO6jeCJOXHKMg4,3tnECtf0aO6jeCJOXHKMg4,amlo,artist,spotify:artist:3tnECtf0aO6jeCJOXHKMg4
"{""spotify"": ""https://open.spotify.com/artist/6MvnyPinXRQbUCMsPoymhR""}",https://api.spotify.com/v1/artists/6MvnyPinXRQbUCMsPoymhR,6MvnyPinXRQbUCMsPoymhR,Lenny Loops,artist,spotify:artist:6MvnyPinXRQbUCMsPoymhR
"{""spotify"": ""https://open.spotify.com/artist/6fzN4HcSe04gUIKj6qFlKB""}",https://api.spotify.com/v1/artists/6fzN4HcSe04gUIKj6qFlKB,6fzN4HcSe04gUIKj6qFlKB,Jose Bautista,artist,spotify:artist:6fzN4HcSe04gUIKj6qFlKB
"{""spotify"": ""https://open.spotify.com/artist/1U1el3k54VvEUzo3ybLPlM""}",https://api.spotify.com/v1/artists/1U1el3k54VvEUzo3ybLPlM,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,artist,spotify:artist:1U1el3k54VvEUzo3ybLPlM
"{""spotify"": ""https://open.spotify.com/artist/1fGlKY2s0o51QUA9gScpWR""}",https://api.spotify.com/v1/artists/1fGlKY2s0o51QUA9gScpWR,1fGlKY2s0o51QUA9gScpWR,Voces Del Rancho,artist,spotify:artist:1fGlKY2s0o51QUA9gScpWR
"{""spotify"": ""https://open.spotify.com/artist/6VD4UEUPvtsemqD3mmTqCR""}",https://api.spotify.com/v1/artists/6VD4UEUPvtsemqD3mmTqCR,6VD4UEUPvtsemqD3mmTqCR,Deorro,artist,spotify:artist:6VD4UEUPvtsemqD3mmTqCR
"{""spotify"": ""https://open.spotify.com/artist/0T8Ix53aIN4F7aEKj4EnKy""}",https://api.spotify.com/v1/artists/0T8Ix53aIN4F7aEKj4EnKy,0T8Ix53aIN4F7aEKj4EnKy,Jasiel Nuñez,artist,spotify:artist:0T8Ix53aIN4F7aEKj4EnKy
"{""spotify"": ""https://open.spotify.com/artist/4d8Fcih9xLX58y7r7LAPKV""}",https://api.spotify.com/v1/artists/4d8Fcih9xLX58y7r7LAPKV,4d8Fcih9xLX58y7r7LAPKV,Muerto A Puntapiés,artist,spotify:artist:4d8Fcih9xLX58y7r7LAPKV
"{""spotify"": ""https://open.spotify.com/artist/4oEls8QwyhaJninX4RFdcl""}",https://api.spotify.com/v1/artists/4oEls8QwyhaJninX4RFdcl,4oEls8QwyhaJninX4RFdcl,SpoonBeats,artist,spotify:artist:4oEls8QwyhaJninX4RFdcl
"{""spotify"": ""https://open.spotify.com/artist/5jaiaZFHhEcPR2uAz8yGHP""}",https://api.spotify.com/v1/artists/5jaiaZFHhEcPR2uAz8yGHP,5jaiaZFHhEcPR2uAz8yGHP,Jiony,artist,spotify:artist:5jaiaZFHhEcPR2uAz8yGHP
"{""spotify"": ""https://open.spotify.com/artist/77VSC0Qw9PDZJzH9Fv28Ps""}",https://api.spotify.com/v1/artists/77VSC0Qw9PDZJzH9Fv28Ps,77VSC0Qw9PDZJzH9Fv28Ps,slider beats,artist,spotify:artist:77VSC0Qw9PDZJzH9Fv28Ps
"{""spotify"": ""https://open.spotify.com/artist/2XZY2dx8EPrdxOXfNj1tfX""}",https://api.spotify.com/v1/artists/2XZY2dx8EPrdxOXfNj1tfX,2XZY2dx8EPrdxOXfNj1tfX,Suerte Lo-Fi,artist,spotify:artist:2XZY2dx8EPrdxOXfNj1tfX
"{""spotify"": ""https://open.spotify.com/artist/2TCgRU9HASdubZKWUcQOzn""}",https://api.spotify.com/v1/artists/2TCgRU9HASdubZKWUcQOzn,2TCgRU9HASdubZKWUcQOzn,Munddai,artist,spotify:artist:2TCgRU9HASdubZKWUcQOzn
"{""spotify"": ""https://open.spotify.com/artist/4nbRPgBePOzxXDV1tcxFpy""}",https://api.spotify.com/v1/artists/4nbRPgBePOzxXDV1tcxFpy,4nbRPgBePOzxXDV1tcxFpy,Zao Élar,artist,spotify:artist:4nbRPgBePOzxXDV1tcxFpy
"{""spotify"": ""https://open.spotify.com/artist/58HXUsUwpjyLNpaKs4gMvM""}",https://api.spotify.com/v1/artists/58HXUsUwpjyLNpaKs4gMvM,58HXUsUwpjyLNpaKs4gMvM,Chain Trackz,artist,spotify:artist:58HXUsUwpjyLNpaKs4gMvM
"{""spotify"": ""https://open.spotify.com/artist/1DllslCLS9fARnFNUiBfGV""}",https://api.spotify.com/v1/artists/1DllslCLS9fARnFNUiBfGV,1DllslCLS9fARnFNUiBfGV,Wicho,artist,spotify:artist:1DllslCLS9fARnFNUiBfGV
"{""spotify"": ""https://open.spotify.com/artist/3Mp8C0vL1gSAS6DLYdLL0U""}",https://api.spotify.com/v1/artists/3Mp8C0vL1gSAS6DLYdLL0U,3Mp8C0vL1gSAS6DLYdLL0U,Dee,artist,spotify:artist:3Mp8C0vL1gSAS6DLYdLL0U
"{""spotify"": ""https://open.spotify.com/artist/0UWZUmn7sybxMCqrw9tGa7""}",https://api.spotify.com/v1/artists/0UWZUmn7sybxMCqrw9tGa7,0UWZUmn7sybxMCqrw9tGa7,Juanes,artist,spotify:artist:0UWZUmn7sybxMCqrw9tGa7
"{""spotify"": ""https://open.spotify.com/artist/0i5iO6icb7kxg48thi9gBM""}",https://api.spotify.com/v1/artists/0i5iO6icb7kxg48thi9gBM,0i5iO6icb7kxg48thi9gBM,Manuel Medrano,artist,spotify:artist:0i5iO6icb7kxg48thi9gBM
"{""spotify"": ""https://open.spotify.com/artist/1Db5GsIoVWYktPoD2nnPZZ""}",https://api.spotify.com/v1/artists/1Db5GsIoVWYktPoD2nnPZZ,1Db5GsIoVWYktPoD2nnPZZ,Gloria Trevi,artist,spotify:artist:1Db5GsIoVWYktPoD2nnPZZ
"{""spotify"": ""https://open.spotify.com/artist/1ZdhAl62G6ZlEKqIwUAfZR""}",https://api.spotify.com/v1/artists/1ZdhAl62G6ZlEKqIwUAfZR,1ZdhAl62G6ZlEKqIwUAfZR,Enjambre,artist,spotify:artist:1ZdhAl62G6ZlEKqIwUAfZR
"{""spotify"": ""https://open.spotify.com/artist/3HgZDevp7GspkLUAa5cKne""}",https://api.spotify.com/v1/artists/3HgZDevp7GspkLUAa5cKne,3HgZDevp7GspkLUAa5cKne,El Tri,artist,spotify:artist:3HgZDevp7GspkLUAa5cKne
"{""spotify"": ""https://open.spotify.com/artist/3HrbmsYpKjWH1lzhad7alj""}",https://api.spotify.com/v1/artists/3HrbmsYpKjWH1lzhad7alj,3HrbmsYpKjWH1lzhad7alj,Los Auténticos Decadentes,artist,spotify:artist:3HrbmsYpKjWH1lzhad7alj
"{""spotify"": ""https://open.spotify.com/artist/3RTAXX6KGdljBsOIupyZgT""}",https://api.spotify.com/v1/artists/3RTAXX6KGdljBsOIupyZgT,3RTAXX6KGdljBsOIupyZgT,Los Bunkers,artist,spotify:artist:3RTAXX6KGdljBsOIupyZgT
"{""spotify"": ""https://open.spotify.com/artist/3SCOuAxngTC1yGjKMcIPEd""}",https://api.spotify.com/v1/artists/3SCOuAxngTC1yGjKMcIPEd,3SCOuAxngTC1yGjKMcIPEd,Lasso,artist,spotify:artist:3SCOuAxngTC1yGjKMcIPEd
"{""spotify"": ""https://open.spotify.com/artist/3oNy8cjBtJzLC07I70sklp""}",https://api.spotify.com/v1/artists/3oNy8cjBtJzLC07I70sklp,3oNy8cjBtJzLC07I70sklp,Belanova,artist,spotify:artist:3oNy8cjBtJzLC07I70sklp
"{""spotify"": ""https://open.spotify.com/artist/4ClsVDy2g7RKSSlvq8cF6d""}",https://api.spotify.com/v1/artists/4ClsVDy2g7RKSSlvq8cF6d,4ClsVDy2g7RKSSlvq8cF6d,León Larregui,artist,spotify:artist:4ClsVDy2g7RKSSlvq8cF6d
"{""spotify"": ""https://open.spotify.com/artist/4OiCK9NnTWhakDIG57uBUA""}",https://api.spotify.com/v1/artists/4OiCK9NnTWhakDIG57uBUA,4OiCK9NnTWhakDIG57uBUA,Inspector,artist,spotify:artist:4OiCK9NnTWhakDIG57uBUA
"{""spotify"": ""https://open.spotify.com/artist/4U7lXyKdSf1JbM1aXvsodC""}",https://api.spotify.com/v1/artists/4U7lXyKdSf1JbM1aXvsodC,4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh,artist,spotify:artist:4U7lXyKdSf1JbM1aXvsodC
"{""spotify"": ""https://open.spotify.com/artist/5NNlkZBrBpOJ7C11JwVxIj""}",https://api.spotify.com/v1/artists/5NNlkZBrBpOJ7C11JwVxIj,5NNlkZBrBpOJ7C11JwVxIj,PXNDX,artist,spotify:artist:5NNlkZBrBpOJ7C11JwVxIj
"{""spotify"": ""https://open.spotify.com/artist/5R3NywPPOyhLfdvutgg0me""}",https://api.spotify.com/v1/artists/5R3NywPPOyhLfdvutgg0me,5R3NywPPOyhLfdvutgg0me,Los Abuelos De La Nada,artist,spotify:artist:5R3NywPPOyhLfdvutgg0me
"{""spotify"": ""https://open.spotify.com/artist/5nKGeITSNCVP76muyOlszy""}",https://api.spotify.com/v1/artists/5nKGeITSNCVP76muyOlszy,5nKGeITSNCVP76muyOlszy,Elsa y Elmar,artist,spotify:artist:5nKGeITSNCVP76muyOlszy
"{""spotify"": ""https://open.spotify.com/artist/6GRC8segVAr34gm6pjfSoQ""}",https://api.spotify.com/v1/artists/6GRC8segVAr34gm6pjfSoQ,6GRC8segVAr34gm6pjfSoQ,Fanny Lu,artist,spotify:artist:6GRC8segVAr34gm6pjfSoQ
"{""spotify"": ""https://open.spotify.com/artist/7okwEbXzyT2VffBmyQBWLz""}",https://api.spotify.com/v1/artists/7okwEbXzyT2VffBmyQBWLz,7okwEbXzyT2VffBmyQBWLz,Maná,artist,spotify:artist:7okwEbXzyT2VffBmyQBWLz
"{""spotify"": ""https://open.spotify.com/artist/0PI3pXpUMScjweiw3IbADc""}",https://api.spotify.com/v1/artists/0PI3pXpUMScjweiw3IbADc,0PI3pXpUMScjweiw3IbADc,Jedi Mind Tricks,artist,spotify:artist:0PI3pXpUMScjweiw3IbADc
"{""spotify"": ""https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865""}",https://api.spotify.com/v1/artists/55Aa2cqylxrFIXC767Z865,55Aa2cqylxrFIXC767Z865,Lil Wayne,artist,spotify:artist:55Aa2cqylxrFIXC767Z865
