id,played_at
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:12:53Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:15:34Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:18:14Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:20:54Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:23:35Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:26:15Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:28:55Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:31:35Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:34:15Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:36:56Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:39:36Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:42:16Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T19:44:56Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-30T20:08:19Z
503OTo2dSqe7qk76rgsbep,2018-01-30T20:45:59Z
7KwZNVEaqikRSBSpyhXK2j,2018-01-30T20:49:49Z
3ssX20QT5c3nA9wk78V1LQ,2018-01-30T20:54:29Z
4IYKjN1DrYzxKXt0umJqsG,2018-01-30T20:58:43Z
33ZXjLCpiINn8eQIDYEPTD,2018-01-30T21:04:09Z
5ByAIlEEnxYdvpnezg7HTX,2018-01-30T21:09:12Z
6MdqqkQ8sSC0WB4i8PyRuQ,2018-01-30T21:14:18Z
4LwU4Vp6od3Sb08CsP99GC,2018-01-30T21:17:00Z
3vZO25GdYuqFrR1kzZADnp,2018-01-30T21:20:47Z
3NGT0Td7H4Is1qrlDQJxma,2018-01-30T21:25:21Z
17larILaMHwsprsMFnYI77,2018-01-30T23:45:31Z
2qOm7ukLyHUXWyR4ZWLwxA,2018-01-30T23:49:52Z
3djNBlI7xOggg7pnsOLaNm,2018-01-30T23:54:37Z
7jIujRjK5JKNrMCcAvYUTN,2018-01-30T23:59:43Z
7nYvUtkQMx1v80S2FH2s9J,2018-01-31T00:03:53Z
119c93MHjrDLJTApCVGpvx,2018-01-31T00:08:06Z
7kWaNdfYcumoC1cgFmhkSo,2018-01-31T21:46:54Z
1RfpnoDHGakbibyHFfjWN4,2018-01-31T21:48:55Z
5zCJvrT3C7cIfHsR5iG95l,2018-01-31T21:49:47Z
503OTo2dSqe7qk76rgsbep,2018-01-31T21:54:19Z
7KwZNVEaqikRSBSpyhXK2j,2018-01-31T21:55:34Z
3ssX20QT5c3nA9wk78V1LQ,2018-01-31T22:54:57Z
4IYKjN1DrYzxKXt0umJqsG,2018-01-31T22:59:12Z
33ZXjLCpiINn8eQIDYEPTD,2018-01-31T23:08:55Z
5ByAIlEEnxYdvpnezg7HTX,2018-01-31T23:13:58Z
6MdqqkQ8sSC0WB4i8PyRuQ,2018-01-31T23:19:03Z
4LwU4Vp6od3Sb08CsP99GC,2018-01-31T23:21:46Z
3vZO25GdYuqFrR1kzZADnp,2018-01-31T23:22:33Z
5cgwvC0weBcBPN4TWHNkEN,2018-01-31T23:47:59Z
4Gb0RWB6G2WvY9FBuXRkqd,2018-01-31T23:58:27Z
3wpOdjgPu5YvCm5dgXaft3,2018-02-01T00:00:07Z
6MjTkBER32Bq5QpNfGlZIo,2018-02-01T00:02:57Z
4hW34Ps5iYvfSP0FlVfsJq,2018-02-01T00:03:47Z
3BvLaTnr1zqxKroTTbWKyS,2018-02-01T00:04:11Z
3J1aXbNrnGsSmgIJ5Q5zzN,2018-02-01T00:04:16Z
0UviSZPDD0YRiwZNXW8InD,2018-02-02T19:15:49Z
6T9YY1XmfjiqpRZFl7OmYq,2018-02-02T19:19:10Z
0aUOLb6KW0c0e6gN6XNidC,2018-02-02T19:22:50Z
4CWXBuwAXQMS1h1vYz9RRT,2018-02-02T19:24:44Z
3chFDAQoZZjxjkQjY4j4o7,2018-02-02T21:15:03Z
2KLYT0INuXxgozvSRr3hw0,2018-02-02T21:18:21Z
1XM5XHd0QLCHWF5ZsevNwt,2018-02-02T21:25:06Z
2Tk6uGwp55sYE78BqBzMhQ,2018-02-02T21:31:28Z
0OxYhnIcm3yd3Sbki7zgjC,2018-02-02T21:37:37Z
72s1nLOVPjMrVBza3zLztK,2018-02-02T21:39:00Z
6f1qD1lzjVcWsFgscmXNUA,2018-02-02T21:43:08Z
7963PdJLGFUHyc4a0qydqI,2018-02-02T21:46:38Z
6qM8N7d2IHyPZQZFwXOtFC,2018-02-02T21:48:26Z
4JUZGLvUyySpwZOXkEixhh,2018-02-02T21:53:05Z
7sg5arPA3B7ayEPbqDKP4X,2018-02-02T21:53:50Z
0YmZ1Ukdrnl2aFGFPphbKy,2018-02-02T21:57:19Z
4yC8hwg4wFhoffC5lT0JQu,2018-02-02T21:58:18Z
6OvX58XRCvSDS9EmcgyAUO,2018-02-02T22:04:04Z
75SfI4Dnx3F7Okb59Tv0OH,2018-02-02T22:07:24Z
6na0mEpQdrIy0lkm1hy5sO,2018-02-02T22:11:11Z
48lVlNggKceeVp9fuJwHWM,2018-02-02T22:14:40Z
2k5yzWkfIIVs6lZKGWA11d,2018-02-02T22:17:15Z
1sfFpTARlSRY8UzL3hFfiX,2018-02-02T22:17:22Z
2Q7jpts2xWrgVsXz0QJvwu,2018-02-02T22:20:05Z
0UtK1FFNJ6uxzjiIss07hD,2018-02-02T22:22:49Z
3uomixBg0Uqdq9jsHx3tfJ,2018-02-02T22:29:05Z
6ICl5Z4uU7zhJjGkqjfQiz,2018-02-02T22:32:04Z
2jH7h0OVT5bVSu6CmfqNeq,2018-02-02T22:34:24Z
3dPIQww18LspeUrzIree4K,2018-02-02T22:37:55Z
62WaeDqKPY00wvE7uyNHxs,2018-02-02T22:41:58Z
6trNBTLm2ZrI56Pk6cwIrL,2018-02-02T22:43:10Z
4Gb0RWB6G2WvY9FBuXRkqd,2018-02-02T22:45:47Z
3wpOdjgPu5YvCm5dgXaft3,2018-02-02T22:45:52Z
6MjTkBER32Bq5QpNfGlZIo,2018-02-02T22:48:42Z
4hW34Ps5iYvfSP0FlVfsJq,2018-02-02T22:50:14Z
6nFlDEIS4a6KflpLuqavKX,2018-02-02T22:54:22Z
1GxQorTYmW1pIlHG8XdQRq,2018-02-02T22:55:15Z
0XbezT2PbLr7Q78rFKLaJE,2018-02-02T23:00:38Z
140NVrrwxSUohxLp3V4E5B,2018-02-02T23:01:42Z
6vEoPvCrYR0xotsdTJdXyX,2018-02-02T23:04:38Z
2X2bF80BbsxvrlvFVwSj4q,2018-02-02T23:08:14Z
6QTgL7uj6vwtOtdenDoaFn,2018-02-02T23:11:52Z
6uGfJeDkOC9XEZrhoXuiDI,2018-02-02T23:15:49Z
6CgG847rhPpyomPcbsZkFx,2018-02-02T23:19:16Z
69ThsHVxmgCcS9BzOcYQvH,2018-02-02T23:23:00Z
7cS9IKIgaKsdpU66xeNxbA,2018-02-02T23:26:29Z
2ArWreC4mMjICbLNVR721V,2018-02-02T23:27:50Z
0dVWov43AwjYbpBCkoLUJb,2018-02-02T23:33:41Z
09ynt1HPzVR9HZwkAkEU9e,2018-02-02T23:33:44Z
02yRYn1ZL4oEgFvTjdZc18,2018-02-02T23:36:47Z
5oY3pLuGA6nRuQ14BtGqZd,2018-02-02T23:40:58Z
6IdntUPJ9UEPoZAKjflXCi,2018-02-02T23:41:52Z
1F27WUMqdbs6rY3mFnXudW,2018-02-02T23:44:08Z
2jCTGhTzsDvEs0cWruEa2C,2018-02-02T23:46:24Z
0gPeqRDe77JARL9WxsYYxF,2018-02-02T23:48:56Z
6lcHLciRBAlkprIHdu3r6q,2018-02-02T23:53:06Z
3GWPJA2gDYjJFyP9yWXRkJ,2018-02-02T23:56:42Z
4ka8mQGItcIC1DVy96kAiC,2018-02-03T00:01:16Z
19zKq8hAmn0mdAopG9wRIg,2018-02-03T00:03:50Z
1ymsKgGSW1B5Yibo5EHO1P,2018-02-03T00:07:06Z
1TC9jJqMjxTl5AXr1wOZe6,2018-02-03T00:10:25Z
291dxyR4zCrj2WuKpg0vI5,2018-02-03T00:13:29Z
0UviSZPDD0YRiwZNXW8InD,2018-02-04T22:47:50Z
2lICx8XOYPpcI8hRLUWzGB,2018-02-04T22:51:44Z
3chFDAQoZZjxjkQjY4j4o7,2018-02-04T22:54:49Z
1TGL0zcPzuqwFP60lNsjsm,2018-02-04T22:58:59Z
1M6m3xfwinMZQ2ZvpgyoJz,2018-02-04T23:02:37Z
6Tod7K66GZUGReQS8G4KRI,2018-02-04T23:07:32Z
3OMJ65vWq2MMyu7BvcPdoi,2018-02-04T23:12:05Z
6UnyyqH6a1RBgx87DwWgVO,2018-02-04T23:27:51Z
0OxYhnIcm3yd3Sbki7zgjC,2018-02-05T02:48:29Z
6KBWdKaQpYZM2omGKMpSFv,2018-02-05T14:32:01Z
0UviSZPDD0YRiwZNXW8InD,2018-02-05T15:24:16Z
2lICx8XOYPpcI8hRLUWzGB,2018-02-05T15:28:20Z
3chFDAQoZZjxjkQjY4j4o7,2018-02-05T15:32:37Z
1TGL0zcPzuqwFP60lNsjsm,2018-02-05T15:36:48Z
6jMXqet4lWeeLEX9rD70FU,2018-02-05T17:12:51Z
5pEwwF4IHN9BTcupOXCt3O,2018-02-05T17:16:13Z
66PuyDVPw9GbQxbKMirpu6,2018-02-05T17:20:01Z
3kdaVaoe3N7spMgi61FJoa,2018-02-05T17:23:35Z
5Ot6yfkeBUKllxb0ghQQij,2018-02-05T17:27:46Z
0tbBvPKX3OmOCNHdOeTEAu,2018-02-05T17:31:12Z
2tfwsplQwDouIsY8sS1aGL,2018-02-05T17:35:15Z
36RrdS5xg0oFu9xagT1Ycb,2018-02-05T17:38:51Z
43YWcurF8iMF0XNrSyYsoI,2018-02-05T17:41:03Z
578xKmCM2fLkfa8AkPsUb0,2018-02-05T17:45:20Z
3ZfGSe2izKzD1GN8P8sWgj,2018-02-05T17:50:19Z
7vYlOdbzrPtemKM7gQuL3P,2018-02-05T17:53:13Z
7savFYo4FBrwRT14p6m2TF,2018-02-05T20:01:06Z
1M6m3xfwinMZQ2ZvpgyoJz,2018-02-05T20:01:31Z
18Jb6dkdAvXR04Dxcn5ugQ,2018-02-05T20:06:11Z
2KLYT0INuXxgozvSRr3hw0,2018-02-05T20:09:30Z
2HCeXi8UG0lTN5T7PvgaGs,2018-02-05T20:12:36Z
6Tod7K66GZUGReQS8G4KRI,2018-02-05T21:06:00Z
1RxgBNQdOzMbTAyWSrhRpl,2018-02-05T21:10:02Z
6gk4Q5AnH9H1iV1Is0LYqr,2018-02-05T21:14:11Z
60WHd2w8Dtkv6fcO3WnRXW,2018-02-05T21:18:14Z
1op12Lyf6o3rNij4fhxWz5,2018-02-05T21:21:35Z
6s4SNPfdUtDUAqPRD6hhV0,2018-02-05T21:22:43Z
6IY4ccuTkOSF3Lw6oHXK9j,2018-02-05T21:26:10Z
2xgYiwLjrwQWtk6hMDNR5K,2018-02-05T21:30:01Z
1VmoYBRv8EhSWUDLVNYgQL,2018-02-05T21:32:12Z
7AqH0htxZWaGcSBExgUlXV,2018-02-05T21:35:56Z
2UGqkS3P8T1FGlOyS56obo,2018-02-05T21:38:30Z
2L1Nc73bpqHu79pJFdlQ1r,2018-02-05T21:45:10Z
3XZy118GNgljV4qYCRxx3f,2018-02-05T21:48:33Z
3APLU45yZcFYdQ25yVzGDZ,2018-02-05T21:52:37Z
1z1Q02SHikFFw2r2Ebnf8m,2018-02-05T21:53:01Z
23Xke9pqoQRDgWRU5GD1sg,2018-02-05T21:54:44Z
2wvPYc9E4HGLr7cDSADlNq,2018-02-05T21:58:13Z
18Jb6dkdAvXR04Dxcn5ugQ,2018-02-05T22:03:17Z
6yly6C4QeDi4N1CpnFrJc7,2018-02-05T22:06:46Z
4BgGydKTOOrVGaaoo4Rrq8,2018-02-05T22:11:41Z
3TVx0NIn0nwtTHMBmepRB3,2018-02-05T22:15:30Z
3sb6NagmHdUeFIH02QIqrq,2018-02-05T22:18:55Z
0O5PDNOkH5JkGMzO1H3BU6,2018-02-05T22:24:44Z
4mvFu58B6dPQquyarsT1l7,2018-02-05T22:28:00Z
40dJ9cVDpLlVZQPFjyZAe0,2018-02-05T22:32:32Z
3OMJ65vWq2MMyu7BvcPdoi,2018-02-05T22:37:05Z
4LFGnKNI6CU8jYkQoMNgDt,2018-02-05T22:41:59Z
7gU5guxpuBrS9PWCd3MKHB,2018-02-05T22:45:25Z
2TZXYdYPRtKpiRBKYJdfhq,2018-02-05T22:48:32Z
2nJHf1rDPMtDulPyEPa7D8,2018-02-05T22:52:51Z
3J1aXbNrnGsSmgIJ5Q5zzN,2018-02-05T22:57:04Z
1GUK48Vm37ng2jwxWjWb4z,2018-02-05T23:12:34Z
0UviSZPDD0YRiwZNXW8InD,2018-02-05T23:16:29Z
2lICx8XOYPpcI8hRLUWzGB,2018-02-05T23:20:22Z
3chFDAQoZZjxjkQjY4j4o7,2018-02-05T23:23:28Z
1TGL0zcPzuqwFP60lNsjsm,2018-02-05T23:27:39Z
1M6m3xfwinMZQ2ZvpgyoJz,2018-02-05T23:31:54Z
6Tod7K66GZUGReQS8G4KRI,2018-02-05T23:35:41Z
3OMJ65vWq2MMyu7BvcPdoi,2018-02-05T23:40:15Z
6UnyyqH6a1RBgx87DwWgVO,2018-02-05T23:43:06Z
0OxYhnIcm3yd3Sbki7zgjC,2018-02-05T23:49:15Z
4JUZGLvUyySpwZOXkEixhh,2018-02-05T23:53:54Z
48lVlNggKceeVp9fuJwHWM,2018-02-05T23:57:23Z
6ICl5Z4uU7zhJjGkqjfQiz,2018-02-06T00:00:23Z
0UviSZPDD0YRiwZNXW8InD,2018-02-06T01:56:01Z
2lICx8XOYPpcI8hRLUWzGB,2018-02-06T01:59:54Z
3chFDAQoZZjxjkQjY4j4o7,2018-02-06T02:03:00Z
1TGL0zcPzuqwFP60lNsjsm,2018-02-06T02:07:12Z
1M6m3xfwinMZQ2ZvpgyoJz,2018-02-06T02:09:33Z
3dPIQww18LspeUrzIree4K,2018-02-06T02:13:02Z
62WaeDqKPY00wvE7uyNHxs,2018-02-06T02:15:35Z
6MjTkBER32Bq5QpNfGlZIo,2018-02-06T02:18:23Z
6CNub3VzYW93SkcoPqD5Vc,2018-02-06T02:25:55Z
0XbezT2PbLr7Q78rFKLaJE,2018-02-06T02:31:19Z
02yRYn1ZL4oEgFvTjdZc18,2018-02-06T02:34:21Z
6jMXqet4lWeeLEX9rD70FU,2018-02-06T02:35:01Z
2KLYT0INuXxgozvSRr3hw0,2018-02-06T02:35:08Z
6IY4ccuTkOSF3Lw6oHXK9j,2018-02-06T02:35:09Z
2xgYiwLjrwQWtk6hMDNR5K,2018-02-06T02:35:11Z
2Tk6uGwp55sYE78BqBzMhQ,2018-02-06T02:39:16Z
2xgYiwLjrwQWtk6hMDNR5K,2018-02-06T02:39:16Z
6IY4ccuTkOSF3Lw6oHXK9j,2018-02-06T02:39:17Z
2KLYT0INuXxgozvSRr3hw0,2018-02-06T02:39:18Z
6jMXqet4lWeeLEX9rD70FU,2018-02-06T02:39:19Z
2KLYT0INuXxgozvSRr3hw0,2018-02-06T02:42:37Z
6IY4ccuTkOSF3Lw6oHXK9j,2018-02-06T02:46:04Z
2xgYiwLjrwQWtk6hMDNR5K,2018-02-06T02:58:07Z
2Tk6uGwp55sYE78BqBzMhQ,2018-02-06T03:04:29Z
6s4SNPfdUtDUAqPRD6hhV0,2018-02-06T03:06:01Z
0UviSZPDD0YRiwZNXW8InD,2018-02-06T03:09:53Z
2lICx8XOYPpcI8hRLUWzGB,2018-02-06T03:14:16Z
2lICx8XOYPpcI8hRLUWzGB,2018-02-06T15:25:31Z
3chFDAQoZZjxjkQjY4j4o7,2018-02-06T15:25:31Z
0UviSZPDD0YRiwZNXW8InD,2018-02-06T15:25:31Z
0UviSZPDD0YRiwZNXW8InD,2018-02-06T15:29:23Z
2lICx8XOYPpcI8hRLUWzGB,2018-02-06T15:37:07Z
3chFDAQoZZjxjkQjY4j4o7,2018-02-06T15:37:09Z
1TGL0zcPzuqwFP60lNsjsm,2018-02-06T15:40:33Z
1M6m3xfwinMZQ2ZvpgyoJz,2018-02-06T15:46:18Z
0ybYRtURC8rMvPxhU7L1md,2018-02-06T15:46:18Z
6Tod7K66GZUGReQS8G4KRI,2018-02-06T15:46:18Z
3OMJ65vWq2MMyu7BvcPdoi,2018-02-06T15:50:09Z
6OvX58XRCvSDS9EmcgyAUO,2018-02-06T15:55:56Z
7o3x5bEi3nrrHQ7LMLJXwi,2018-02-06T16:01:36Z
6na0mEpQdrIy0lkm1hy5sO,2018-02-06T16:05:33Z
6UnyyqH6a1RBgx87DwWgVO,2018-02-06T16:08:24Z
0OxYhnIcm3yd3Sbki7zgjC,2018-02-06T16:17:21Z
4JUZGLvUyySpwZOXkEixhh,2018-02-06T16:21:51Z
6na0mEpQdrIy0lkm1hy5sO,2018-02-06T16:21:52Z
6UnyyqH6a1RBgx87DwWgVO,2018-02-06T16:24:44Z
0OxYhnIcm3yd3Sbki7zgjC,2018-02-06T16:30:53Z
4JUZGLvUyySpwZOXkEixhh,2018-02-06T16:35:32Z
48lVlNggKceeVp9fuJwHWM,2018-02-06T16:39:01Z
6ICl5Z4uU7zhJjGkqjfQiz,2018-02-06T16:42:01Z
2jH7h0OVT5bVSu6CmfqNeq,2018-02-06T16:44:20Z
3dPIQww18LspeUrzIree4K,2018-02-06T16:47:51Z
62WaeDqKPY00wvE7uyNHxs,2018-02-06T16:51:55Z
6MjTkBER32Bq5QpNfGlZIo,2018-02-06T16:54:45Z
0XbezT2PbLr7Q78rFKLaJE,2018-02-06T17:00:09Z
02yRYn1ZL4oEgFvTjdZc18,2018-02-06T17:03:12Z
6jMXqet4lWeeLEX9rD70FU,2018-02-06T17:06:27Z
2KLYT0INuXxgozvSRr3hw0,2018-02-06T17:09:46Z
6IY4ccuTkOSF3Lw6oHXK9j,2018-02-06T17:29:37Z
2xgYiwLjrwQWtk6hMDNR5K,2018-02-06T17:33:28Z
2Tk6uGwp55sYE78BqBzMhQ,2018-02-06T17:40:40Z
6rsR0Vw01jOJM7LNjYMxBl,2018-02-06T17:44:27Z
6cxlqe01bLohvMWU0AjUil,2018-02-06T17:48:08Z
0aFyF4NJ3eepbaVjQc3i4g,2018-02-06T18:25:33Z
17lAnGGRVM8iQWLtOPAv5Q,2018-02-06T18:29:06Z
5fh5zPUpoNdpUHVx7L80oj,2018-02-06T18:32:27Z
0crzECUaFwVsvR2Ew6dYpX,2018-02-06T18:41:13Z
6yly6C4QeDi4N1CpnFrJc7,2018-02-06T18:44:42Z
54ujGZRlMaAMFBel97ebyZ,2018-02-06T20:24:31Z
3sb6NagmHdUeFIH02QIqrq,2018-02-06T20:27:57Z
2dNMhAKeDO0z4HdWFGb2em,2018-02-06T20:31:46Z
7AshCoGdQcLEK5Eqpz3Bvg,2018-02-06T20:35:36Z
5WTGI9ChtTWEyqHUwyYzDI,2018-02-06T20:39:06Z
6nFlDEIS4a6KflpLuqavKX,2018-02-06T20:43:14Z
7EIpn0LGLhU1ROpw0h5ysg,2018-02-06T20:46:30Z
1RV94eCJdgpc8g9oFNaUze,2018-02-06T20:51:02Z
1GUK48Vm37ng2jwxWjWb4z,2018-02-06T20:54:33Z
67e978D8cffnAWJLmXxoum,2018-02-06T20:58:26Z
7o3x5bEi3nrrHQ7LMLJXwi,2018-02-06T23:13:25Z
0aFyF4NJ3eepbaVjQc3i4g,2018-02-06T23:13:53Z
17lAnGGRVM8iQWLtOPAv5Q,2018-02-06T23:13:54Z
5fh5zPUpoNdpUHVx7L80oj,2018-02-06T23:13:54Z
6yly6C4QeDi4N1CpnFrJc7,2018-02-06T23:13:55Z
54ujGZRlMaAMFBel97ebyZ,2018-02-06T23:13:57Z
3sb6NagmHdUeFIH02QIqrq,2018-02-06T23:13:58Z
2dNMhAKeDO0z4HdWFGb2em,2018-02-06T23:13:59Z
7AshCoGdQcLEK5Eqpz3Bvg,2018-02-06T23:14:02Z
5WTGI9ChtTWEyqHUwyYzDI,2018-02-06T23:14:02Z
7AshCoGdQcLEK5Eqpz3Bvg,2018-02-06T23:17:52Z
5WTGI9ChtTWEyqHUwyYzDI,2018-02-06T23:21:23Z
6nFlDEIS4a6KflpLuqavKX,2018-02-06T23:25:30Z
7EIpn0LGLhU1ROpw0h5ysg,2018-02-06T23:28:46Z
1RV94eCJdgpc8g9oFNaUze,2018-02-06T23:33:19Z
1GUK48Vm37ng2jwxWjWb4z,2018-02-06T23:36:49Z
67e978D8cffnAWJLmXxoum,2018-02-06T23:40:42Z
7o3x5bEi3nrrHQ7LMLJXwi,2018-02-06T23:45:10Z
1lGKVCGOgKSiDJbnvNUMyU,2018-02-06T23:48:55Z
2nJHf1rDPMtDulPyEPa7D8,2018-02-06T23:53:13Z
1TGL0zcPzuqwFP60lNsjsm,2018-02-06T23:57:24Z
1M6m3xfwinMZQ2ZvpgyoJz,2018-02-07T00:01:39Z
7esOHMVot1TmGrXM6o7Ewt,2018-02-07T00:05:45Z
0O5PDNOkH5JkGMzO1H3BU6,2018-02-07T00:11:33Z
1oTr4QvEtyXhurMb58EUG1,2018-02-07T00:15:28Z
2pZ5cBWrBm5zpoLbG3FoQi,2018-02-07T00:17:55Z
7DAKoRTXvpBzzWmlc04mE3,2018-02-07T00:21:24Z
2yjeAemrNqm9b6cXdR9Vnd,2018-02-07T00:24:34Z
2HCeXi8UG0lTN5T7PvgaGs,2018-02-07T00:27:40Z
48yFrzTcnTCklWL9PRVZJj,2018-02-07T00:31:26Z
5MLb2Oa1IGf2Cs9VKIXQnT,2018-02-07T00:34:41Z
1Uys6mv0DO1pBiwuCCdOtc,2018-02-07T00:38:41Z
7fJrHtQIpbD41iow81VdUr,2018-02-07T00:42:12Z
77m3LSo4IJmbOgWRg6cwEF,2018-02-07T00:58:29Z
4LFGnKNI6CU8jYkQoMNgDt,2018-02-07T01:03:29Z
0aFyF4NJ3eepbaVjQc3i4g,2018-02-07T01:03:57Z
0UviSZPDD0YRiwZNXW8InD,2018-02-07T01:07:50Z
2lICx8XOYPpcI8hRLUWzGB,2018-02-07T01:11:43Z
3chFDAQoZZjxjkQjY4j4o7,2018-02-07T01:18:19Z
1TGL0zcPzuqwFP60lNsjsm,2018-02-07T01:22:29Z
1M6m3xfwinMZQ2ZvpgyoJz,2018-02-07T02:04:16Z
0UviSZPDD0YRiwZNXW8InD,2018-02-07T02:08:08Z
2lICx8XOYPpcI8hRLUWzGB,2018-02-07T05:03:29Z
18Jb6dkdAvXR04Dxcn5ugQ,2018-02-07T17:00:57Z
3sb6NagmHdUeFIH02QIqrq,2018-02-07T17:04:23Z
2q4FrUA2JhyZynlwptrSY9,2018-02-07T17:07:26Z
2D7VhaJpzKssEKIwYOQe6h,2018-02-07T17:10:17Z
2yjeAemrNqm9b6cXdR9Vnd,2018-02-07T17:13:27Z
1RV94eCJdgpc8g9oFNaUze,2018-02-07T17:18:00Z
1oJnVL73MlTyJLx49jrK2i,2018-02-07T17:21:34Z
6yly6C4QeDi4N1CpnFrJc7,2018-02-07T17:25:02Z
1oTr4QvEtyXhurMb58EUG1,2018-02-07T17:28:57Z
2dsPcMZKwBoJvmf7ycxQ6T,2018-02-07T17:33:42Z
6x63Pq9QBj7NFq30BXfRl7,2018-02-07T17:36:13Z
1Uys6mv0DO1pBiwuCCdOtc,2018-02-07T17:40:14Z
1M6m3xfwinMZQ2ZvpgyoJz,2018-02-07T17:44:29Z
79tbIk9pRmIPUCkVKIGQP5,2018-02-07T17:51:17Z
1gG4q7ldZAEbgUzFpfLn4l,2018-02-07T17:55:03Z
3lz2JgAt4cyr04qDlBgTOv,2018-02-07T18:09:03Z
1DISevMqs2AUobauSqY7Lo,2018-02-07T18:10:34Z
2kd0T6zgABT8P0s2h9QU5O,2018-02-07T18:16:37Z
62wcTLbFPXnGKdHNYCnax5,2018-02-07T18:19:31Z
6sXOOOP43eMqDyma4BlirP,2018-02-07T18:22:33Z
7l6DilARDQgj7HLgQ9lAN4,2018-02-07T18:27:29Z
6yly6C4QeDi4N1CpnFrJc7,2018-02-07T19:19:27Z
6fJXQTwS1TlJZZV5zqBI3f,2018-02-07T19:22:21Z
2nJHf1rDPMtDulPyEPa7D8,2018-02-07T19:26:39Z
29wVPCj3jwyL0cwuKBF0Zg,2018-02-07T19:30:20Z
0O5PDNOkH5JkGMzO1H3BU6,2018-02-07T19:36:08Z
18Jb6dkdAvXR04Dxcn5ugQ,2018-02-07T19:41:12Z
3sb6NagmHdUeFIH02QIqrq,2018-02-07T19:44:38Z
0UJylUFHT9ImIUhE9Ylocm,2018-02-07T19:47:53Z
3TVx0NIn0nwtTHMBmepRB3,2018-02-07T21:04:49Z
3WB1jrZNecagZa2bzLvR6T,2018-02-07T21:07:30Z
6Tod7K66GZUGReQS8G4KRI,2018-02-07T21:11:17Z
4FE8Z7hRcMJY0Pvj5mmkGC,2018-02-07T21:15:40Z
1GUK48Vm37ng2jwxWjWb4z,2018-02-07T21:19:10Z
2zGl77tnAw9Q2YrmjYpy5i,2018-02-07T21:23:23Z
62wcTLbFPXnGKdHNYCnax5,2018-02-07T21:26:17Z
6u3AvKNk384rdMxrswHYGQ,2018-02-07T21:30:05Z
2G3RryTapBsq0sPxlYQsb9,2018-02-07T21:33:26Z
66UbEJo0S4qdtTOXeuPnNP,2018-02-07T21:36:40Z
6sXOOOP43eMqDyma4BlirP,2018-02-07T21:39:42Z
1TGL0zcPzuqwFP60lNsjsm,2018-02-07T21:43:53Z
7AshCoGdQcLEK5Eqpz3Bvg,2018-02-07T21:47:43Z
7o3x5bEi3nrrHQ7LMLJXwi,2018-02-07T21:52:11Z
1RV94eCJdgpc8g9oFNaUze,2018-02-07T21:56:43Z
4CvdUVFIbwsAfiOHRIUSvm,2018-02-07T21:59:48Z
7uQsYtpHpOMWi96l587K5m,2018-02-07T22:03:51Z
5WTGI9ChtTWEyqHUwyYzDI,2018-02-07T22:05:32Z
2HCeXi8UG0lTN5T7PvgaGs,2018-02-07T22:28:35Z
79tbIk9pRmIPUCkVKIGQP5,2018-02-07T22:32:30Z
4I5OHYK0mgu9c36BBLIgpH,2018-02-07T22:36:13Z
77m3LSo4IJmbOgWRg6cwEF,2018-02-07T22:41:20Z
2TZXYdYPRtKpiRBKYJdfhq,2018-02-07T22:44:27Z
1gG4q7ldZAEbgUzFpfLn4l,2018-02-07T22:48:13Z
1D0z0IDhR4O7W5lyViIhLH,2018-02-07T23:11:32Z
0UviSZPDD0YRiwZNXW8InD,2018-02-07T23:15:26Z
2lICx8XOYPpcI8hRLUWzGB,2018-02-07T23:19:20Z
3chFDAQoZZjxjkQjY4j4o7,2018-02-07T23:22:26Z
1TGL0zcPzuqwFP60lNsjsm,2018-02-07T23:26:37Z
1M6m3xfwinMZQ2ZvpgyoJz,2018-02-07T23:30:52Z
6Tod7K66GZUGReQS8G4KRI,2018-02-07T23:34:39Z
3OMJ65vWq2MMyu7BvcPdoi,2018-02-07T23:39:12Z
6UnyyqH6a1RBgx87DwWgVO,2018-02-07T23:42:04Z
0OxYhnIcm3yd3Sbki7zgjC,2018-02-07T23:48:13Z
4JUZGLvUyySpwZOXkEixhh,2018-02-07T23:56:25Z
48lVlNggKceeVp9fuJwHWM,2018-02-07T23:57:00Z
6x63Pq9QBj7NFq30BXfRl7,2018-02-07T23:59:32Z
09ZoNWyeq9W0ocCy6zN23y,2018-02-08T00:04:36Z
4t4XonNlZFWVF3svwHDC1D,2018-02-08T00:07:27Z
6rRJe9dYSobGq6mY72WkVM,2018-02-08T00:10:29Z
4jk7tkLbNSztxHalu80YPF,2018-02-08T00:13:25Z
